,id,en,fr,rating,tips,tips_groups,steps,fivefold,step_facts,step_emotions,step_needs,step_proposals,tip_morality,tip_positivebias,tip_interpretation,tip_comparison,tip_labelling,tip_generalisation,tip_duality,tip_reproach,tip_deserves,tip_denial,tip_sacrifice,tip_unavailable,tip_unsolicited,tip_provocation,tip_fact,tip_selfempathy,tip_empathy,tip_dialogue,tip_clarity,tip_activity,tip_demand,tip_person,tip_who,tip_location,tip_where,tip_time,tip_when,tip_action,tip_what,tip_objective,tip_why,tip_thismany,tip_howmany,tip_positive,tip_negative,tip_realistic,tip_unrealistic,tip_feeling,tip_need,group_empathy,group_negative,group_feeling,group_fault,group_unsolicited,group_need,group_realistic,group_precise,group_unprecise,group_unrealistic,group_provocation,group_positivebias,group_judgemental,group_demanding,group_fact,group_positive
70,70,All our efforts were in vain.,Tous nos efforts ont été vains.,2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,71,All the best.,Tous mes vœux,4,empathy,empathy,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,All the cattle died in the disaster.,Tout le bétail est mort dans la catastrophe.,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,73,All the dogs survived.,Tous les chiens étaient vivants.,4,fact,fact,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,74,All the good in my life is because of you.,"Tout ce qui est bon dans ma vie, c'est grâce à toi.",4,positivebias,positivebias,facts,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,75,All the important decisions in my life have been made by others.,Toutes les décisions importantes de ma vie ont été prises par les autres.,2,"generalisation,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,76,All the more reason to say that you are wrong!,Raison de plus pour dire que vous avez tord !,1,"generalisation,reproach","judgemental,fault",facts,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77,77,All the pots and pans are dirty.,Toutes les casseroles sont sales,3,"fact,generalisation","fact,judgemental",facts,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78,78,All these people are thieves.,Tous ces gens sont des voleurs,2,"generalisation,morality",judgemental,facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79,79,"All these years of friendship, and you're nothing but a criminal!","Toutes ces années d'amitié, et tu n'es rien d'autre qu'un criminel !",0,"labelling,reproach","judgemental,fault",facts,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
80,80,All this is boring.,Tout cela est sans intérêt,2,"generalisation,morality",judgemental,emotions,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,81,All this is perfectly laughable.,Tout cela est parfaitement risible,2,"generalisation,morality",judgemental,facts,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,82,All this is useless.,tout cela ne sert à rien,2,"generalisation,reproach","judgemental,fault",facts,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
83,83,All this will end badly,tout cela va mal finir,2,"generalisation,reproach","judgemental,fault","facts,proposals",2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
84,84,All three laundry baskets are full,Les trois paniers à linge sont pleins,4,fact,fact,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,85,All three of you are irredeemable assholes and lying pricks.,Vous êtes tous les trois des trous du cul irrémédiables et des connards de menteurs.,0,"labelling,provocation","provocation,judgemental",facts,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
86,86,All you deserve is a slap in the face.,Tout ce que vous méritez c'est une gifle en plein visage.,0,"deserves,reproach",fault,facts,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87,87,All you are is a cancer.,tu n'es qu'un cancer.,0,"labelling,provocation","provocation,judgemental",facts,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
88,88,All you care about is being right.,"Tout ce qui t'intéresse, c'est d'avoir raison",1,"interpretation,reproach","judgemental,fault",facts,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
89,89,All you care about is money.,Il n'y a que l'argent qui t'intéresse,1,"interpretation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90,90,All you do is complain!,Vous ne faites que vous plaindre !,1,"generalisation,reproach","judgemental,fault",facts,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91,91,All you do is criticise others.,Tu ne fais que critiquer les autres.,1,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
92,92,All you do is cry.,Tu ne fais que chialer,1,"generalisation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
93,93,All you do is fuck about.,Tu ne fais que faire des conneries,1,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
94,94,All you do is get upset all the time;,Tu ne fais que t'énnerver en permanence,1,"generalisation,reproach","judgemental,fault",facts,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
95,95,All you do is goof around.,Tu ne fais que faire des gaffes,1,"generalisation,reproach","judgemental,fault",facts,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96,96,All you do is mistreat me.,Tout ce que vous faites c'est que vous me maltraitez.,0,"generalisation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
97,97,All you do is play violent games.,Vous ne faites que jouer à des jeux violents.,2,"generalisation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98,98,you selfish slime!,tu n'es qu'un bon à rien égoïste.,0,"labelling,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
99,99,All you do is use people and manipulate them!,"Tout ce que tu sais faire, c'est utiliser les gens et les manipuler !",1,"generalisation,reproach","judgemental,fault",facts,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
100,100,All you know how to do is blame me.,Tu ne sais que me faire des reproches.,1,"generalisation,reproach","judgemental,fault",facts,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
101,101,All you know how to do is pull faces.,Tu ne sais que me faire la gueule,1,"generalisation,reproach","judgemental,fault",facts,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
102,102,All you think about is having fun.,Tu ne penses qu'à t'amuser.,2,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
103,103,Allowing you to survive childbirth was medical malpractice.,Te permettre de survivre à l'accouchement était une faute professionnelle médicale.,0,"unsolicited,provocation","provocation,unsolicited",facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
104,104,Always and always late...,Encore et toujours en retard...,1,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
105,105,Always complaining...,Toujours en train de râler...,1,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
106,106,Always one step forward and two steps back...,Toujours un pas en avant et deux en arrière...,1,"generalisation,reproach","judgemental,fault",facts,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
107,107,"Always sucking up to the boss, huh?","Toujours à lécher les bottes du patron, hein ?",0,"generalisation,reproach","judgemental,fault",facts,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
108,108,"Always, always and still angry, that's all you know how to do...","Toujours, toujours et encore en colère, tu ne sais faire que ça...",1,"generalisation,reproach","judgemental,fault",facts,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109,109,Am I hearing that you feel disappointed and would like some recognition and appreciation for all your courage and hard work?,Est-ce que j'entends que vous vous sentez décu et que vous auriez aimé une certaine reconnaissance et appréciation pour tout votre courage et votre travail ?,5,empathy,empathy,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,Am I hearing you right?,Est-ce que je t'entends bien ?,4,"clarity,empathy",empathy,proposals,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,Am I on the right track with this conversation?,Suis-je sur la bonne voie avec cette conversation ?,4,empathy,empathy,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,Am I right in thinking that there is some need for creativity in this?,Ai-je raison de penser qu'il transparaît de cela un certain besoin de créativité ?,5,"empathy,need","empathy,need","facts,needs",3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,113,"America first, and fuck the rest...","L'amérique d'abord, et les autres on les emmerde...",1,"generalisation,provocation","provocation,judgemental",facts,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
114,114,"And then there are these bitches, who got all of them.","Et puis il y a ces salopes, qui les ont toutes eues.",0,provocation,provocation,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,115,And a slap in your face?,Et ma main dans ta gueule?,0,"deserves,provocation","provocation,fault",facts,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
116,116,And are you happy because you need to be heard?,Es-tu content parce que tu as besoin d'être entendu ?,5,"empathy,need","empathy,need",proposals,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117,117,And do you worry because you would like the children to have a stable family?,Et tu t'inquiète parce que parce que tu aimerais que les enfants aient une famille stable ?,5,empathy,empathy,"facts,proposals",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,118,And I don't usually talk to morons. But here we are.,Et je n'ai pas l'habitude de parler aux crétins. Mais nous y voilà.,0,"generalisation,provocation","provocation,judgemental",facts,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
119,119,And I really need some space because I’m in a lot of pain right now…,Et j'ai vraiment besoin d'espace car j'ai beaucoup de peine en ce moment...,5,"selfempathy,need","need,feeling","needs,emotions,facts",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
120,120,"And if I lay across your lap with my butt in the air, would you want to spank me?","Et si je me couchait au travers de tes genoux, les fesses en l'air, tu aurais envie de me donner une petite fessée ?",4,"activity,person,action,thismany,positive,realistic","realistic,positive,precise",proposals,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
121,121,And it's sure that one day you'll leave...,Et c'est sûr qu'un jour où l'autre tu partiras...,2,"interpretation,reproach","judgemental,fault",facts,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
122,122,"And on top of that, I'm being accused!","Et par dessus le marché, on m'accuse, moi !",1,"sacrifice,reproach",fault,facts,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,123,"And suddenly, all the love songs were about you.","Et soudain, toutes les chansons d'amour parlaient de toi.",4,positivebias,positivebias,facts,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124,124,And then ! Do you think I'll let you do it ?,Et alors ! Tu crois que je vais te laisser faire ?,1,"sacrifice,reproach",fault,facts,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,125,And then what!,Et puis quoi encore !,1,"unavailable,reproach",fault,facts,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,126,"And then, there's no point in going to bed when you're not tired...","Et puis, ça ne sert à rien de se coucher quand on n'est pas fatigué...",2,"generalisation,morality",judgemental,facts,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127,127,And then!,Et alors !,1,"unavailable,reproach",fault,facts,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,128,AWhat image will they have of you?,Ils vont avoir quelle image de toi ?,1,"generalisation,reproach","judgemental,fault",facts,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
129,129,And would you like your son to have the family he wants?,Et tu voudrais que ton fils ait la famille qu’il désire ?,5,empathy,empathy,"facts,proposals",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,130,And you can't even guess?,Et tu ne devine même pas?,2,reproach,fault,facts,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,131,And you need to trust that someone trying to teach you something understands the dangers around here?,Et vous devez croire que quelqu'un qui essaie de vous apprendre quelque chose comprend les dangers du coin ?,3,clarity,empathy,facts,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,132,"And you, have you seen how you are dressed ?","Et vous même, avez-vous vu comme vous êtes habillé ?",0,"comparison,reproach","judgemental,fault",facts,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133,133,"And you, what do you think of your upcoming dismissal?",Et vous que pensez-vous de votre prochain licenciement ?,2,provocation,provocation,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,134,And you're getting a lot of wrong ideas about how I feel.,Et tu te fais beaucoup d'idées noires sur ce que je ressent qui sont fausses.,2,interpretation,judgemental,facts,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,135,And you're getting so tired of it that you don't talk to me anymore or you talk like shit...,Et toi aussi tu commence à en avoir tellement marre que tu ne parles plus ou alors comme à de la merde...,1,"interpretation,provocation","provocation,judgemental",facts,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
136,136,"Anger is a normal feeling, but you can surely control it!","La colère, c'est un sentiment bien normal, mais tu es sûrement capable de la contrôler!",2,unsolicited,unsolicited,facts,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,137,Anonymisation is a technique that irreversibly alters data,L'anonymisation est une technique qui modifie les données de manière irréversible.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,138,Anonymity and pseudonymity are not the same methods.,L'anonymisation et la pseudonymisation ne sont pas les mêmes méthodes.,4,fact,fact,facts,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,139,Anonymity results from processing personal data in order to irreversibly prevent identification,L'anonymisation résulte du traitement des données à caractère personnel afin d'empêcher de manière irréversible leur identification.,4,fact,fact,facts,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,140,Another coke please my love,Un autre coca s'il te plaît mon amour,4,"positivebias,feeling,activity,person,what,where,when,thismany,positive,realistic","feeling,unprecise,positivebias,realistic,positive","facts,proposals,emotions",4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
141,141,Anyone that messes with my favorite person will be obliterated!,Quiconque s'en prend à ma personne préférée sera anéanti !,1,positivebias,positivebias,"facts,emotions",3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,142,Anyway I never find anything I understand.,De toute façon je trouve jamais rien j'ai bien compris,2,"generalisation,morality,selfempathy","feeling,judgemental",facts,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
143,143,It's not my fault he was a bully and didn't know how to handle it.,Ce n'est pas de ma faut si c'était une brute et qu'il ne savait pas s'y prendre.,1,"sacrifice,reproach",fault,facts,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
